Datetime (UTC),Country,Zone name,Carbon intensity
2020-10-16 06:00:00,Italy,IT-North,355.5863603806405
2020-10-16 07:00:00,Italy,IT-North,357.0467894474862
2020-10-16 08:00:00,Italy,IT-North,345.4311693390692
2020-10-16 09:00:00,Italy,IT-North,338.7260906248449
2020-10-16 10:00:00,Italy,IT-North,337.09030340303406
2020-10-16 11:00:00,Italy,IT-North,341.03174172544755
2020-10-16 12:00:00,Italy,IT-North,351.30081524732844
2020-10-16 13:00:00,Italy,IT-North,349.73131722700896
2020-10-16 14:00:00,Italy,IT-North,349.86622640406756
2020-10-16 15:00:00,Italy,IT-North,353.1909333333333
2020-10-16 16:00:00,Italy,IT-North,353.6563487419544
2020-10-16 17:00:00,Italy,IT-North,350.5970027691807
2020-10-16 18:00:00,Italy,IT-North,363.22202746129136
2020-10-16 19:00:00,Italy,IT-North,363.7481549212984
2020-10-16 20:00:00,Italy,IT-North,375.28241446938335
2020-10-16 21:00:00,Italy,IT-North,377.0989544743559
2020-10-16 22:00:00,Italy,IT-North,372.5218774176911
2020-10-16 23:00:00,Italy,IT-North,363.5952968968109
2020-10-17 00:00:00,Italy,IT-North,370.8084194328424
2020-10-17 01:00:00,Italy,IT-North,370.3368409012925
2020-10-17 02:00:00,Italy,IT-North,372.60853199498115
2020-10-17 03:00:00,Italy,IT-North,367.63534651314365
2020-10-17 04:00:00,Italy,IT-North,368.4479748248908
2020-10-17 05:00:00,Italy,IT-North,355.69897405955464
2020-10-17 06:00:00,Italy,IT-North,316.84755016663127
2020-10-17 07:00:00,Italy,IT-North,290.77290270160466
2020-10-17 08:00:00,Italy,IT-North,291.5487632961682
2020-10-17 09:00:00,Italy,IT-North,278.1632220455749
2020-10-17 10:00:00,Italy,IT-North,277.4476009639962
2020-10-17 11:00:00,Italy,IT-North,270.7835719427337
2020-10-17 12:00:00,Italy,IT-North,271.3009700403468
2020-10-17 13:00:00,Italy,IT-North,287.23595998595994
2020-10-17 14:00:00,Italy,IT-North,315.48867635116846
2020-10-17 15:00:00,Italy,IT-North,320.9790022338049
2020-10-17 16:00:00,Italy,IT-North,319.0664075588018
2020-10-17 17:00:00,Italy,IT-North,323.135998505511
2020-10-17 18:00:00,Italy,IT-North,325.7334465195246
2020-10-17 19:00:00,Italy,IT-North,357.3651753325272
2020-10-17 20:00:00,Italy,IT-North,366.4021631439894
2020-10-17 21:00:00,Italy,IT-North,370.21389633188573
2020-10-17 22:00:00,Italy,IT-North,369.4033400809716
2020-10-17 23:00:00,Italy,IT-North,369.86985407521655
2020-10-18 00:00:00,Italy,IT-North,371.64941510102807
2020-10-18 01:00:00,Italy,IT-North,367.9637348404568
2020-10-18 02:00:00,Italy,IT-North,365.8240920096853
2020-10-18 03:00:00,Italy,IT-North,364.29724481126345
2020-10-18 04:00:00,Italy,IT-North,362.3000218435998
2020-10-18 05:00:00,Italy,IT-North,358.71050765021783
2020-10-18 06:00:00,Italy,IT-North,344.0722330097088
2020-10-18 07:00:00,Italy,IT-North,311.2542389117732
2020-10-18 08:00:00,Italy,IT-North,293.0633309378369
2020-10-18 09:00:00,Italy,IT-North,287.2755625054296
2020-10-18 10:00:00,Italy,IT-North,277.5744663314926
2020-10-18 11:00:00,Italy,IT-North,278.7267471518449
2020-10-18 12:00:00,Italy,IT-North,275.5948292494694
2020-10-18 13:00:00,Italy,IT-North,286.20810182846753
2020-10-18 14:00:00,Italy,IT-North,308.9611568503272
2020-10-18 15:00:00,Italy,IT-North,330.33370011003296
2020-10-18 16:00:00,Italy,IT-North,319.3732383214568
2020-10-18 17:00:00,Italy,IT-North,313.86519989615783
2020-10-18 18:00:00,Italy,IT-North,309.33375273160726
2020-10-18 19:00:00,Italy,IT-North,331.8669821623589
2020-10-18 20:00:00,Italy,IT-North,365.43191888207235
2020-10-18 21:00:00,Italy,IT-North,369.52565995938716
2020-10-18 22:00:00,Italy,IT-North,372.3415646620543
2020-10-18 23:00:00,Italy,IT-North,373.11971584954
2020-10-19 00:00:00,Italy,IT-North,370.281957633309
2020-10-19 01:00:00,Italy,IT-North,370.28776360961257
2020-10-19 02:00:00,Italy,IT-North,373.7901176470588
2020-10-19 03:00:00,Italy,IT-North,382.4323856109243
2020-10-19 04:00:00,Italy,IT-North,379.7335472317566
2020-10-19 05:00:00,Italy,IT-North,362.71016404726396
2020-10-19 06:00:00,Italy,IT-North,324.32152667341336
2020-10-19 07:00:00,Italy,IT-North,337.00580035094566
2020-10-19 08:00:00,Italy,IT-North,348.7916178045175
2020-10-19 09:00:00,Italy,IT-North,346.03533343943974
2020-10-19 10:00:00,Italy,IT-North,344.15335409000846
2020-10-19 11:00:00,Italy,IT-North,338.1251641959092
2020-10-19 12:00:00,Italy,IT-North,350.18531511570654
2020-10-19 13:00:00,Italy,IT-North,362.90801724676624
2020-10-19 14:00:00,Italy,IT-North,367.61773036822757
2020-10-19 15:00:00,Italy,IT-North,374.63569776407104
2020-10-19 16:00:00,Italy,IT-North,369.88981810579133
2020-10-19 17:00:00,Italy,IT-North,349.53605947955384
2020-10-19 18:00:00,Italy,IT-North,372.6808779149521
2020-10-19 19:00:00,Italy,IT-North,383.90172912436157
2020-10-19 20:00:00,Italy,IT-North,383.63116357033107
2020-10-19 21:00:00,Italy,IT-North,383.47412058279
2020-10-19 22:00:00,Italy,IT-North,390.74915319849026
2020-10-19 23:00:00,Italy,IT-North,388.0335674447428
2020-10-20 00:00:00,Italy,IT-North,388.0825015926949
2020-10-20 01:00:00,Italy,IT-North,388.9466737064414
2020-10-20 02:00:00,Italy,IT-North,393.4167090151438
2020-10-20 03:00:00,Italy,IT-North,398.5862579868506
2020-10-20 04:00:00,Italy,IT-North,387.31451380897585
2020-10-20 05:00:00,Italy,IT-North,367.4732784299983
2020-10-20 06:00:00,Italy,IT-North,352.2130972125623
2020-10-20 07:00:00,Italy,IT-North,353.8005495393567
2020-10-20 08:00:00,Italy,IT-North,362.6046055580457
2020-10-20 09:00:00,Italy,IT-North,361.11333258452214
2020-10-20 10:00:00,Italy,IT-North,351.39590817755584
2020-10-20 11:00:00,Italy,IT-North,353.24587964737447
2020-10-20 12:00:00,Italy,IT-North,360.24594210948595
2020-10-20 13:00:00,Italy,IT-North,366.7975027815552
2020-10-20 14:00:00,Italy,IT-North,378.3232580723477
2020-10-20 15:00:00,Italy,IT-North,382.03771794567666
2020-10-20 16:00:00,Italy,IT-North,368.9125337655321
2020-10-20 17:00:00,Italy,IT-North,347.2218575311555
2020-10-20 18:00:00,Italy,IT-North,368.596683764762
2020-10-20 19:00:00,Italy,IT-North,389.55300389583766
2020-10-20 20:00:00,Italy,IT-North,390.66732940989345
2020-10-20 21:00:00,Italy,IT-North,388.49752840169987
2020-10-20 22:00:00,Italy,IT-North,386.7690655209452
2020-10-20 23:00:00,Italy,IT-North,387.6801532739773
2020-10-21 00:00:00,Italy,IT-North,388.14774017715195
2020-10-21 01:00:00,Italy,IT-North,387.8209692237024
2020-10-21 02:00:00,Italy,IT-North,387.5602698993596
2020-10-21 03:00:00,Italy,IT-North,387.3752217931322
2020-10-21 04:00:00,Italy,IT-North,390.3698173273706
2020-10-21 05:00:00,Italy,IT-North,366.6238857003297
2020-10-21 06:00:00,Italy,IT-North,354.0218898411485
2020-10-21 07:00:00,Italy,IT-North,361.389859654962
2020-10-21 08:00:00,Italy,IT-North,363.4561770343266
2020-10-21 09:00:00,Italy,IT-North,355.41268718311517
2020-10-21 10:00:00,Italy,IT-North,350.241397021058
2020-10-21 11:00:00,Italy,IT-North,350.46280780300617
2020-10-21 12:00:00,Italy,IT-North,352.91042630328786
2020-10-21 13:00:00,Italy,IT-North,360.22522464698324
2020-10-21 14:00:00,Italy,IT-North,376.58115582681677
2020-10-21 15:00:00,Italy,IT-North,385.1028195488722
2020-10-21 16:00:00,Italy,IT-North,367.86178213309023
2020-10-21 17:00:00,Italy,IT-North,356.9888757523646
2020-10-21 18:00:00,Italy,IT-North,371.533424041647
2020-10-21 19:00:00,Italy,IT-North,385.03140394088683
2020-10-21 20:00:00,Italy,IT-North,391.2656129529684
2020-10-21 21:00:00,Italy,IT-North,394.69772009222106
2020-10-21 22:00:00,Italy,IT-North,400.63358194683497
2020-10-21 23:00:00,Italy,IT-North,406.1826856177319
2020-10-22 00:00:00,Italy,IT-North,405.44261472035345
2020-10-22 01:00:00,Italy,IT-North,403.3548088779285
2020-10-22 02:00:00,Italy,IT-North,399.65886428046605
2020-10-22 03:00:00,Italy,IT-North,395.19750907129554
2020-10-22 04:00:00,Italy,IT-North,383.30626171728534
2020-10-22 05:00:00,Italy,IT-North,366.731559069987
2020-10-22 06:00:00,Italy,IT-North,354.02301817790686
2020-10-22 07:00:00,Italy,IT-North,353.0968829897187
2020-10-22 08:00:00,Italy,IT-North,357.2488525134103
2020-10-22 09:00:00,Italy,IT-North,353.23723772442145
2020-10-22 10:00:00,Italy,IT-North,360.0081341027755
2020-10-22 11:00:00,Italy,IT-North,361.0432468769257
2020-10-22 12:00:00,Italy,IT-North,368.7474626214123
2020-10-22 13:00:00,Italy,IT-North,375.65591992479125
2020-10-22 14:00:00,Italy,IT-North,381.1098520270643
2020-10-22 15:00:00,Italy,IT-North,376.11269111515014
2020-10-22 16:00:00,Italy,IT-North,369.6231772041016
2020-10-22 17:00:00,Italy,IT-North,366.33401704007576
2020-10-22 18:00:00,Italy,IT-North,358.1791736686562
2020-10-22 19:00:00,Italy,IT-North,370.60837999138624
2020-10-22 20:00:00,Italy,IT-North,393.7427180991914
2020-10-22 21:00:00,Italy,IT-North,389.75956371802073
2020-10-22 22:00:00,Italy,IT-North,396.7224562388842
2020-10-22 23:00:00,Italy,IT-North,399.5988319403887
2020-10-23 00:00:00,Italy,IT-North,400.73980971457183
2020-10-23 01:00:00,Italy,IT-North,403.1961282753227
2020-10-23 02:00:00,Italy,IT-North,403.59568707088295
2020-10-23 03:00:00,Italy,IT-North,399.44427300780546
2020-10-23 04:00:00,Italy,IT-North,384.46888157391106
2020-10-23 05:00:00,Italy,IT-North,377.2004383218535
2020-10-23 06:00:00,Italy,IT-North,359.94467925739673
2020-10-23 07:00:00,Italy,IT-North,357.7647933545277
2020-10-23 08:00:00,Italy,IT-North,359.5857734092085
2020-10-23 09:00:00,Italy,IT-North,371.04860587792024
2020-10-23 10:00:00,Italy,IT-North,371.7983048012045
2020-10-23 11:00:00,Italy,IT-North,382.1543585947731
2020-10-23 12:00:00,Italy,IT-North,390.41428911079413
2020-10-23 13:00:00,Italy,IT-North,396.9213963286187
2020-10-23 14:00:00,Italy,IT-North,391.6466213842371
2020-10-23 15:00:00,Italy,IT-North,384.9920878141194
2020-10-23 16:00:00,Italy,IT-North,367.2775768047082
2020-10-23 17:00:00,Italy,IT-North,360.56057098765433
2020-10-23 18:00:00,Italy,IT-North,362.5902749401669
2020-10-23 19:00:00,Italy,IT-North,378.9824014411418
2020-10-23 20:00:00,Italy,IT-North,387.051629151582
2020-10-23 21:00:00,Italy,IT-North,378.48930384336484
2020-10-23 22:00:00,Italy,IT-North,362.77151134717536
2020-10-23 23:00:00,Italy,IT-North,360.4553773280224
2020-10-24 00:00:00,Italy,IT-North,359.28522082408085
2020-10-24 01:00:00,Italy,IT-North,357.4500788229112
2020-10-24 02:00:00,Italy,IT-North,358.15028750653426
2020-10-24 03:00:00,Italy,IT-North,355.05993192317044
2020-10-24 04:00:00,Italy,IT-North,362.67235780873574
2020-10-24 05:00:00,Italy,IT-North,353.9567682494685
2020-10-24 06:00:00,Italy,IT-North,328.1128922237381
2020-10-24 07:00:00,Italy,IT-North,326.28474659267124
2020-10-24 08:00:00,Italy,IT-North,333.9269286056541
2020-10-24 09:00:00,Italy,IT-North,343.8466448307718
2020-10-24 10:00:00,Italy,IT-North,347.514554645285
2020-10-24 11:00:00,Italy,IT-North,337.13109640831755
2020-10-24 12:00:00,Italy,IT-North,336.7184724689165
2020-10-24 13:00:00,Italy,IT-North,338.8279889152811
2020-10-24 14:00:00,Italy,IT-North,337.3925087787749
2020-10-24 15:00:00,Italy,IT-North,348.53651059085837
2020-10-24 16:00:00,Italy,IT-North,354.88211941991415
2020-10-24 17:00:00,Italy,IT-North,355.5352744412346
2020-10-24 18:00:00,Italy,IT-North,353.20905779102503
2020-10-24 19:00:00,Italy,IT-North,356.8819145114942
2020-10-24 20:00:00,Italy,IT-North,356.3926147704591
2020-10-24 21:00:00,Italy,IT-North,365.0091835591892
2020-10-24 22:00:00,Italy,IT-North,352.45649003403014
2020-10-24 23:00:00,Italy,IT-North,348.0617469879517
2020-10-25 00:00:00,Italy,IT-North,353.0470297029703
2020-10-25 01:00:00,Italy,IT-North,359.0341523721217
2020-10-25 02:00:00,Italy,IT-North,357.08963117606123
2020-10-25 03:00:00,Italy,IT-North,357.3371556425675
2020-10-25 04:00:00,Italy,IT-North,353.4351694915254
2020-10-25 05:00:00,Italy,IT-North,352.71491408934713
2020-10-25 06:00:00,Italy,IT-North,345.9449780461033
2020-10-25 07:00:00,Italy,IT-North,341.7366087920206
2020-10-25 08:00:00,Italy,IT-North,317.7127824545858
2020-10-25 09:00:00,Italy,IT-North,294.6252613969051
2020-10-25 10:00:00,Italy,IT-North,287.24754299754295
2020-10-25 11:00:00,Italy,IT-North,287.3591836734694
2020-10-25 12:00:00,Italy,IT-North,291.59091354156476
2020-10-25 13:00:00,Italy,IT-North,313.4543647036546
2020-10-25 14:00:00,Italy,IT-North,330.7370065618165
2020-10-25 15:00:00,Italy,IT-North,351.79076631179504
2020-10-25 16:00:00,Italy,IT-North,356.4030616399317
2020-10-25 17:00:00,Italy,IT-North,344.268500076605
2020-10-25 18:00:00,Italy,IT-North,329.32187571135904
2020-10-25 19:00:00,Italy,IT-North,323.0284117373079
2020-10-25 20:00:00,Italy,IT-North,322.3539056930441
2020-10-25 21:00:00,Italy,IT-North,322.0581611457309
2020-10-25 22:00:00,Italy,IT-North,326.620757020757
2020-10-25 23:00:00,Italy,IT-North,340.2227027027027
2020-10-26 00:00:00,Italy,IT-North,343.66423878891743
2020-10-26 01:00:00,Italy,IT-North,348.62294166899244
2020-10-26 02:00:00,Italy,IT-North,349.7226890756302
2020-10-26 03:00:00,Italy,IT-North,356.585499673416
2020-10-26 04:00:00,Italy,IT-North,358.74577828834003
2020-10-26 05:00:00,Italy,IT-North,366.1671787457076
2020-10-26 06:00:00,Italy,IT-North,361.53190693498914
2020-10-26 07:00:00,Italy,IT-North,348.3526543209876
2020-10-26 08:00:00,Italy,IT-North,342.74017337608365
2020-10-26 09:00:00,Italy,IT-North,350.3302568461959
2020-10-26 10:00:00,Italy,IT-North,342.0695041226339
2020-10-26 11:00:00,Italy,IT-North,352.51715792739685
2020-10-26 12:00:00,Italy,IT-North,350.252281496907
2020-10-26 13:00:00,Italy,IT-North,360.94943465534055
2020-10-26 14:00:00,Italy,IT-North,360.6742598117971
2020-10-26 15:00:00,Italy,IT-North,348.8554015695442
2020-10-26 16:00:00,Italy,IT-North,345.83806941431675
2020-10-26 17:00:00,Italy,IT-North,338.0201534978743
2020-10-26 18:00:00,Italy,IT-North,339.3258305247954
2020-10-26 19:00:00,Italy,IT-North,360.54197539256336
2020-10-26 20:00:00,Italy,IT-North,368.71607049899603
2020-10-26 21:00:00,Italy,IT-North,363.56840390879483
2020-10-26 22:00:00,Italy,IT-North,352.9283611383709
2020-10-26 23:00:00,Italy,IT-North,353.8189645776567
2020-10-27 00:00:00,Italy,IT-North,357.1309689383403
2020-10-27 01:00:00,Italy,IT-North,367.14037940379404
2020-10-27 02:00:00,Italy,IT-North,368.4869706840391
2020-10-27 03:00:00,Italy,IT-North,365.6280973928033
2020-10-27 04:00:00,Italy,IT-North,366.17132798748287
2020-10-27 05:00:00,Italy,IT-North,381.0238095238095
2020-10-27 06:00:00,Italy,IT-North,375.31051939513475
2020-10-27 07:00:00,Italy,IT-North,354.1509105215828
2020-10-27 08:00:00,Italy,IT-North,342.53935172489446
2020-10-27 09:00:00,Italy,IT-North,340.04391816766724
2020-10-27 10:00:00,Italy,IT-North,338.320888389092
2020-10-27 11:00:00,Italy,IT-North,334.9274699823245
2020-10-27 12:00:00,Italy,IT-North,328.9249772933697
2020-10-27 13:00:00,Italy,IT-North,344.1938588450963
2020-10-27 14:00:00,Italy,IT-North,344.1355808604925
2020-10-27 15:00:00,Italy,IT-North,350.7575508414186
2020-10-27 16:00:00,Italy,IT-North,351.9967760386876
2020-10-27 17:00:00,Italy,IT-North,329.0334483119055
2020-10-27 18:00:00,Italy,IT-North,331.6647153598281
2020-10-27 19:00:00,Italy,IT-North,351.5751487191939
2020-10-27 20:00:00,Italy,IT-North,364.5529703311076
2020-10-27 21:00:00,Italy,IT-North,370.92810405362275
2020-10-27 22:00:00,Italy,IT-North,370.90700737618556
2020-10-27 23:00:00,Italy,IT-North,358.44308134394345
2020-10-28 00:00:00,Italy,IT-North,359.85747312449433
2020-10-28 01:00:00,Italy,IT-North,359.48979829777306
2020-10-28 02:00:00,Italy,IT-North,361.4535840188014
2020-10-28 03:00:00,Italy,IT-North,362.2599954044117
2020-10-28 04:00:00,Italy,IT-North,369.260675976523
2020-10-28 05:00:00,Italy,IT-North,371.04084033613447
2020-10-28 06:00:00,Italy,IT-North,344.3976696367375
2020-10-28 07:00:00,Italy,IT-North,323.4826359580369
2020-10-28 08:00:00,Italy,IT-North,312.81529656607705
2020-10-28 09:00:00,Italy,IT-North,317.60905596925295
2020-10-28 10:00:00,Italy,IT-North,323.3239034679571
2020-10-28 11:00:00,Italy,IT-North,318.56220895913947
2020-10-28 12:00:00,Italy,IT-North,319.2839313572542
2020-10-28 13:00:00,Italy,IT-North,325.58286822160846
2020-10-28 14:00:00,Italy,IT-North,344.1678259318708
2020-10-28 15:00:00,Italy,IT-North,353.03942118739957
2020-10-28 16:00:00,Italy,IT-North,344.7145216338215
2020-10-28 17:00:00,Italy,IT-North,328.8252587991719
2020-10-28 18:00:00,Italy,IT-North,327.0654661821337
2020-10-28 19:00:00,Italy,IT-North,349.5465449337629
2020-10-28 20:00:00,Italy,IT-North,357.1557230980123
2020-10-28 21:00:00,Italy,IT-North,371.20589941171596
2020-10-28 22:00:00,Italy,IT-North,371.94255803368236
2020-10-28 23:00:00,Italy,IT-North,370.27340436536673
2020-10-29 00:00:00,Italy,IT-North,369.31994339211855
2020-10-29 01:00:00,Italy,IT-North,374.9764938488576
2020-10-29 02:00:00,Italy,IT-North,375.44964493221437
2020-10-29 03:00:00,Italy,IT-North,375.2381793619453
2020-10-29 04:00:00,Italy,IT-North,382.60588074148484
2020-10-29 05:00:00,Italy,IT-North,383.023867047368
2020-10-29 06:00:00,Italy,IT-North,361.92966063201607
2020-10-29 07:00:00,Italy,IT-North,340.33245025646806
2020-10-29 08:00:00,Italy,IT-North,332.0758066316847
2020-10-29 09:00:00,Italy,IT-North,324.6683027051707
2020-10-29 10:00:00,Italy,IT-North,325.8928862024876
2020-10-29 11:00:00,Italy,IT-North,335.7084083909582
2020-10-29 12:00:00,Italy,IT-North,329.92878426698456
2020-10-29 13:00:00,Italy,IT-North,342.8489786279373
2020-10-29 14:00:00,Italy,IT-North,361.82907338856586
2020-10-29 15:00:00,Italy,IT-North,364.68309818266283
2020-10-29 16:00:00,Italy,IT-North,358.71795421647994
2020-10-29 17:00:00,Italy,IT-North,346.72765039966345
2020-10-29 18:00:00,Italy,IT-North,351.8406692547433
2020-10-29 19:00:00,Italy,IT-North,358.3760175328742
2020-10-29 20:00:00,Italy,IT-North,358.9040424388934
2020-10-29 21:00:00,Italy,IT-North,369.91955897196993
2020-10-29 22:00:00,Italy,IT-North,378.6254548605095
2020-10-29 23:00:00,Italy,IT-North,375.6827619507484
2020-10-30 00:00:00,Italy,IT-North,372.47435897435895
2020-10-30 01:00:00,Italy,IT-North,375.232366002272
2020-10-30 02:00:00,Italy,IT-North,382.49653083162315
2020-10-30 03:00:00,Italy,IT-North,384.10119954303116
2020-10-30 04:00:00,Italy,IT-North,385.46257805149264
2020-10-30 05:00:00,Italy,IT-North,364.2149052575394
2020-10-30 06:00:00,Italy,IT-North,338.74176470588236
2020-10-30 07:00:00,Italy,IT-North,325.20317973592023
2020-10-30 08:00:00,Italy,IT-North,325.4627431853899
2020-10-30 09:00:00,Italy,IT-North,323.98972466647746
2020-10-30 10:00:00,Italy,IT-North,327.2447932207436
2020-10-30 11:00:00,Italy,IT-North,335.422755267423
2020-10-30 12:00:00,Italy,IT-North,338.0036134288154
2020-10-30 13:00:00,Italy,IT-North,346.8195859973413
2020-10-30 14:00:00,Italy,IT-North,360.28504933904304
2020-10-30 15:00:00,Italy,IT-North,358.41366516353673
2020-10-30 16:00:00,Italy,IT-North,355.8805865921788
2020-10-30 17:00:00,Italy,IT-North,355.03246270789276
2020-10-30 18:00:00,Italy,IT-North,348.25281102647807
2020-10-30 19:00:00,Italy,IT-North,349.26671087533157
2020-10-30 20:00:00,Italy,IT-North,348.5806614309389
2020-10-30 21:00:00,Italy,IT-North,357.70209813045966
2020-10-30 22:00:00,Italy,IT-North,374.599763765219
2020-10-30 23:00:00,Italy,IT-North,364.68609257714763
2020-10-31 00:00:00,Italy,IT-North,360.6231784279977
2020-10-31 01:00:00,Italy,IT-North,358.90035327080034
2020-10-31 02:00:00,Italy,IT-North,360.4446990712821
2020-10-31 03:00:00,Italy,IT-North,363.5810666349923
2020-10-31 04:00:00,Italy,IT-North,365.151469740634
2020-10-31 05:00:00,Italy,IT-North,354.55479170941925
2020-10-31 06:00:00,Italy,IT-North,344.23192044028195
2020-10-31 07:00:00,Italy,IT-North,324.8463190447556
2020-10-31 08:00:00,Italy,IT-North,311.67512520868115
2020-10-31 09:00:00,Italy,IT-North,305.51832679302
2020-10-31 10:00:00,Italy,IT-North,293.19852509846646
2020-10-31 11:00:00,Italy,IT-North,294.10376775787523
2020-10-31 12:00:00,Italy,IT-North,299.01077666295055
2020-10-31 13:00:00,Italy,IT-North,309.6608471665713
2020-10-31 14:00:00,Italy,IT-North,329.0981612717871
2020-10-31 15:00:00,Italy,IT-North,337.7272426074712
2020-10-31 16:00:00,Italy,IT-North,332.1206292402893
2020-10-31 17:00:00,Italy,IT-North,329.657259561827
2020-10-31 18:00:00,Italy,IT-North,323.4436157276044
2020-10-31 19:00:00,Italy,IT-North,321.17557460780733
2020-10-31 20:00:00,Italy,IT-North,334.8566605575384
2020-10-31 21:00:00,Italy,IT-North,348.4283140828653
2020-10-31 22:00:00,Italy,IT-North,352.753607345868
2020-10-31 23:00:00,Italy,IT-North,346.28862785594424
2020-11-01 00:00:00,Italy,IT-North,346.1932820153954
2020-11-01 01:00:00,Italy,IT-North,348.87640289813896
2020-11-01 02:00:00,Italy,IT-North,350.5522474346005
2020-11-01 03:00:00,Italy,IT-North,355.3775111607144
2020-11-01 04:00:00,Italy,IT-North,354.78294785821817
2020-11-01 05:00:00,Italy,IT-North,352.71626207256594
2020-11-01 06:00:00,Italy,IT-North,346.5031600670708
2020-11-01 07:00:00,Italy,IT-North,338.3188547656919
2020-11-01 08:00:00,Italy,IT-North,327.7922831104273
2020-11-01 09:00:00,Italy,IT-North,323.23679478534496
2020-11-01 10:00:00,Italy,IT-North,313.8844880847308
2020-11-01 11:00:00,Italy,IT-North,305.2788163457022
2020-11-01 12:00:00,Italy,IT-North,325.6050437054154
2020-11-01 13:00:00,Italy,IT-North,316.0724754065449
2020-11-01 14:00:00,Italy,IT-North,341.0530917518172
2020-11-01 15:00:00,Italy,IT-North,358.137684907417
2020-11-01 16:00:00,Italy,IT-North,354.6699530965828
2020-11-01 17:00:00,Italy,IT-North,357.7370151216305
2020-11-01 18:00:00,Italy,IT-North,354.5301319161051
2020-11-01 19:00:00,Italy,IT-North,322.03627148961544
2020-11-01 20:00:00,Italy,IT-North,321.62465520899644
2020-11-01 21:00:00,Italy,IT-North,320.37475705956325
2020-11-01 22:00:00,Italy,IT-North,323.29896512073594
2020-11-01 23:00:00,Italy,IT-North,356.30032861837407
2020-11-02 00:00:00,Italy,IT-North,365.2047539616347
2020-11-02 01:00:00,Italy,IT-North,365.97760681412285
2020-11-02 02:00:00,Italy,IT-North,372.6278150928487
2020-11-02 03:00:00,Italy,IT-North,379.26610919822923
2020-11-02 04:00:00,Italy,IT-North,376.81053910737955
2020-11-02 05:00:00,Italy,IT-North,363.62509304441323
2020-11-02 06:00:00,Italy,IT-North,356.36437218468467
2020-11-02 07:00:00,Italy,IT-North,344.19927862939574
2020-11-02 08:00:00,Italy,IT-North,342.3616124357792
2020-11-02 09:00:00,Italy,IT-North,353.98061301112693
2020-11-02 10:00:00,Italy,IT-North,358.63045407989074
2020-11-02 11:00:00,Italy,IT-North,363.44666855283623
2020-11-02 12:00:00,Italy,IT-North,361.2923449948043
2020-11-02 13:00:00,Italy,IT-North,361.9103124801927
2020-11-02 14:00:00,Italy,IT-North,364.47802864773007
2020-11-02 15:00:00,Italy,IT-North,360.80538712686564
2020-11-02 16:00:00,Italy,IT-North,335.98281405920835
2020-11-02 17:00:00,Italy,IT-North,326.6014339253707
2020-11-02 18:00:00,Italy,IT-North,342.19348615524285
2020-11-02 19:00:00,Italy,IT-North,361.8264093137255
2020-11-02 20:00:00,Italy,IT-North,366.3922990285795
2020-11-02 21:00:00,Italy,IT-North,380.69829222011384
2020-11-02 22:00:00,Italy,IT-North,385.3123942072598
2020-11-02 23:00:00,Italy,IT-North,376.60286428733804
2020-11-03 00:00:00,Italy,IT-North,379.23047664329016
2020-11-03 01:00:00,Italy,IT-North,381.9168421052632
2020-11-03 02:00:00,Italy,IT-North,382.16886016451235
2020-11-03 03:00:00,Italy,IT-North,383.5261538461539
2020-11-03 04:00:00,Italy,IT-North,384.24354515755084
2020-11-03 05:00:00,Italy,IT-North,381.9602759079199
2020-11-03 06:00:00,Italy,IT-North,381.8165452507705
2020-11-03 07:00:00,Italy,IT-North,371.2152998262744
2020-11-03 08:00:00,Italy,IT-North,368.46135696610463
2020-11-03 09:00:00,Italy,IT-North,374.1120787354608
2020-11-03 10:00:00,Italy,IT-North,380.99464919136653
2020-11-03 11:00:00,Italy,IT-North,383.6688799799549
2020-11-03 12:00:00,Italy,IT-North,380.31294452347083
2020-11-03 13:00:00,Italy,IT-North,380.00679950334063
2020-11-03 14:00:00,Italy,IT-North,376.30358675133004
2020-11-03 15:00:00,Italy,IT-North,361.74020908943174
2020-11-03 16:00:00,Italy,IT-North,347.28555362437373
2020-11-03 17:00:00,Italy,IT-North,344.2775210084033
2020-11-03 18:00:00,Italy,IT-North,353.2992048258843
2020-11-03 19:00:00,Italy,IT-North,369.04041204437397
2020-11-03 20:00:00,Italy,IT-North,381.19994442128655
2020-11-03 21:00:00,Italy,IT-North,387.3045619701252
2020-11-03 22:00:00,Italy,IT-North,390.51784364766144
2020-11-03 23:00:00,Italy,IT-North,388.0655737704918
2020-11-04 00:00:00,Italy,IT-North,390.3762903401065
2020-11-04 01:00:00,Italy,IT-North,389.6593190746399
2020-11-04 02:00:00,Italy,IT-North,389.8749589041095
2020-11-04 03:00:00,Italy,IT-North,389.2442038495188
2020-11-04 04:00:00,Italy,IT-North,387.946955624355
2020-11-04 05:00:00,Italy,IT-North,391.55280490574614
2020-11-04 06:00:00,Italy,IT-North,374.19640762915867
2020-11-04 07:00:00,Italy,IT-North,359.15139888089533
2020-11-04 08:00:00,Italy,IT-North,358.34529749450076
2020-11-04 09:00:00,Italy,IT-North,360.4621569171057
2020-11-04 10:00:00,Italy,IT-North,365.45770162881144
2020-11-04 11:00:00,Italy,IT-North,379.2893939393939
2020-11-04 12:00:00,Italy,IT-North,383.4512778138464
2020-11-04 13:00:00,Italy,IT-North,377.8881406232165
2020-11-04 14:00:00,Italy,IT-North,367.67600594484503
2020-11-04 15:00:00,Italy,IT-North,372.5588815789475
